"dt","region_code","operation_type","org_count","assortment","count_brand","cnt"
2022-02-21,"39",Импорт. ЕАЭС,1,14,1,454
2022-05-28,"46",Возврат,1,1,1,1
2022-01-07,"18",Возврат,1,1,1,1
2022-03-14,"25",Возврат,5,6,6,6
2022-07-27,"66",Перемаркировка,7,25,21,49
2022-04-10,"89",Маркировка остатков,1,1,1,1
2022-06-15,"26",РФ,1,33,1,119
2022-02-13,"39",Возврат,1,1,1,1
2021-12-02,"65",Перемаркировка,1,1,1,1
2021-12-16,"23",Импорт. Не ЕАЭС,1,8,1,349
2022-01-28,"57",Возврат,1,1,1,1
2022-02-16,"25",Возврат,2,2,2,2
2022-01-07,"78",Перемаркировка,1,14,10,30
2022-03-30,"67",Возврат,1,1,1,3
2022-07-22,"33",Перемаркировка,1,2,2,4
2022-07-12,"34",Возврат,1,1,1,1
2022-09-06,"66",Возврат,2,49,33,51
2022-07-12,"72",РФ,1,2,1,2
2022-02-19,"59",Маркировка остатков,1,1,1,2
2022-08-13,"54",Возврат,1,1,1,1
2022-06-29,"33",Маркировка остатков,1,1,1,1
2022-06-19,"74",Возврат,1,1,1,1
2022-01-21,"66",Перемаркировка,3,25,13,517
2022-07-29,"26",Возврат,1,1,1,1
2022-04-24,"27",Возврат,1,1,1,1
2021-12-17,"55",Импорт. Не ЕАЭС,1,14,1,4440
2022-05-09,"55",Возврат,2,2,2,2
2022-11-04,"23",Импорт. Не ЕАЭС,1,4,1,14
2022-03-16,"24",Маркировка остатков,2,2,2,2
2022-01-08,"11",Маркировка остатков,1,1,1,1
2022-04-27,"91",Перемаркировка,1,6,6,11
2022-09-19,"91",Возврат,2,2,2,2
2022-04-14,"71",Импорт. ЕАЭС,1,36,1,449
2021-11-25,"36",Возврат,1,1,1,1
2022-02-07,"39",Маркировка остатков,2,2,2,8
2022-08-27,"42",Маркировка остатков,1,1,1,1
2022-10-27,"77",Маркировка остатков,2,2,2,2
2022-01-31,"44",Маркировка остатков,1,1,1,1
2022-01-10,"58",Возврат,3,6,2,8
2022-06-03,"63",Маркировка остатков,2,6,1,7
2022-02-28,"16",РФ,2,20,7,7363
2022-09-30,"18",РФ,1,3,2,25992
2022-09-16,"43",Маркировка остатков,1,1,1,1
2022-11-16,"76",Маркировка остатков,1,1,1,1
2022-03-17,"52",Возврат,1,1,1,1
2022-03-15,"38",Маркировка остатков,2,2,2,2
2022-08-03,"23",Маркировка остатков,3,3,3,3
2022-10-03,"16",Маркировка остатков,1,2,1,2
2022-03-01,"77",Импорт. ЕАЭС,1,17,1,387
2021-12-03,"10",Маркировка остатков,1,1,1,1
2022-11-18,"42",Возврат,1,1,1,1
2022-10-29,"26",Маркировка остатков,1,1,1,1
2022-01-11,"64",РФ,1,3,1,60
2022-06-01,"32",Маркировка остатков,2,2,2,2
2022-09-15,"23",Возврат,3,88,41,131
2022-11-04,"64",Перемаркировка,1,1,1,1
2022-03-22,"50",Возврат,5,128,8,240
2022-10-24,"02",Возврат,2,2,2,2
2022-04-08,"22",Возврат,1,1,1,1
2021-12-30,"41",Возврат,1,1,1,1
2022-07-08,"53",Перемаркировка,1,22,14,53
2021-12-12,"54",Перемаркировка,2,3,3,3
2022-05-14,"56",Возврат,1,1,1,1
2021-12-11,"72",Маркировка остатков,2,3,3,4
2022-06-08,"59",Перемаркировка,2,36,20,60
2022-04-16,"18",Маркировка остатков,1,1,1,1
2022-01-21,"77",Маркировка остатков,6,88,40,190
2022-01-27,"54",Возврат,1,1,1,1
2022-06-30,"45",Возврат,2,2,2,2
2022-03-01,"91",Возврат,1,1,1,1
2022-04-19,"16",Возврат,2,4,3,4
2022-04-15,"26",РФ,1,1,1,1
2022-09-18,"20",Возврат,1,1,1,1
2022-10-04,"23",Импорт. Не ЕАЭС,2,203,34,4974
2022-03-25,"91",Маркировка остатков,2,23,17,36
2021-11-29,"70",Возврат,1,1,1,1
2022-02-25,"23",Возврат,1,50,26,63
2022-05-30,"32",Возврат,1,1,1,1
2022-05-22,"61",Возврат,1,1,1,1
2022-09-21,"77",Маркировка остатков,3,4,3,6
2022-05-06,"63",Маркировка остатков,1,2,1,2
2022-07-18,"66",Маркировка остатков,1,1,1,1
2022-04-16,"03",Маркировка остатков,1,1,1,2
2022-11-10,"77",Импорт. ЕАЭС,3,56,9,4355
2022-10-28,"78",РФ,1,25,2,69
2022-04-03,"78",Возврат,6,57,34,61
2022-04-27,"16",Перемаркировка,3,14,12,29
2022-08-09,"16",РФ,1,1,1,240
2022-02-27,"20",Маркировка остатков,1,1,1,1
2021-12-14,"74",РФ,1,19,3,2080
2022-02-15,"40",Маркировка остатков,1,3,3,3
2022-04-28,"38",Возврат,2,2,2,2
2022-08-28,"39",Возврат,2,2,2,2
2022-03-21,"38",Возврат,1,2,1,2
2022-03-24,"65",Маркировка остатков,1,1,1,1
2021-12-29,"29",Возврат,1,1,1,1
2022-05-03,"78",Возврат,3,10,10,10
2022-08-23,"67",Импорт. ЕАЭС,1,1,1,14
2022-03-25,"91",Перемаркировка,1,4,4,4
2022-11-14,"50",Импорт. ЕАЭС,1,35,2,7258
2022-07-11,"89",Маркировка остатков,1,1,1,1
2022-03-14,"63",РФ,1,50,1,8459
2021-12-13,"23",Маркировка остатков,5,5,4,14
2021-12-25,"34",Перемаркировка,1,8,4,12
2022-10-22,"58",Маркировка остатков,1,1,1,1
2021-12-10,"78",Импорт. Не ЕАЭС,3,39,4,17188
2021-12-05,"78",Перемаркировка,2,15,5,46
2021-12-25,"43",Маркировка остатков,4,5,3,8
2022-05-04,"29",Маркировка остатков,1,2,1,2
2022-02-04,"30",РФ,1,2,1,40
2022-04-23,"56",РФ,1,18,1,26
2022-02-13,"11",Маркировка остатков,1,1,1,3
2022-07-24,"24",Перемаркировка,1,1,1,1
2022-01-30,"23",Возврат,1,25,17,32
2022-02-22,"63",Возврат,1,1,1,1
2022-10-18,"78",Перемаркировка,2,18,11,39
2022-09-19,"74",РФ,1,6,2,672
2022-11-15,"34",Перемаркировка,1,2,1,3
2022-10-29,"78",Импорт. Не ЕАЭС,1,1,1,864
2022-05-27,"45",Возврат,2,3,3,3
2022-01-26,"91",Возврат,1,2,2,2
2022-11-03,"44",Возврат,1,1,1,1
2022-05-19,"16",Возврат,2,3,3,3
2022-01-22,"14",Возврат,1,1,1,1
2021-12-25,"58",Маркировка остатков,2,3,1,28
2022-06-13,"02",Перемаркировка,1,1,1,1
2022-08-19,"92",Возврат,1,1,1,1
2022-01-14,"47",Возврат,1,1,1,1
2021-12-13,"38",Маркировка остатков,4,4,4,5
2022-03-09,"78",РФ,2,53,3,166
2022-07-03,"05",Возврат,4,5,2,5
2022-02-16,"47",Маркировка остатков,3,3,3,4
2022-10-14,"39",Маркировка остатков,1,2,2,2
2022-04-27,"24",Возврат,1,2,2,4
2022-01-12,"54",Перемаркировка,5,28,22,218
2022-06-22,"77",Возврат,32,270,66,812
2022-08-01,"25",Возврат,3,3,3,3
2022-09-06,"50",РФ,7,102,12,205829
2022-03-08,"66",Возврат,5,35,26,36
2021-11-24,"35",Возврат,1,1,1,2
2022-02-09,"26",Возврат,1,2,2,2
2022-10-21,"36",Возврат,2,4,3,4
2022-10-29,"01",Возврат,1,1,1,1
2022-09-03,"52",Возврат,1,1,1,1
2021-11-27,"55",Перемаркировка,1,9,5,14
2022-02-01,"11",Возврат,1,1,1,2
2021-12-23,"42",Возврат,4,6,5,8
2022-01-02,"39",Маркировка остатков,2,3,3,10
2022-03-21,"33",Маркировка остатков,1,1,1,1
2022-10-10,"55",Перемаркировка,2,2,2,2
2022-10-05,"58",Возврат,3,6,2,6
2022-10-28,"64",РФ,1,2,1,10
2022-07-01,"59",Возврат,3,3,3,3
2022-03-05,"10",Маркировка остатков,1,1,1,2
2021-12-12,"75",Маркировка остатков,1,1,1,1
2022-08-11,"41",Маркировка остатков,1,1,1,1
2022-06-05,"53",Перемаркировка,1,1,1,1
2022-10-21,"44",Маркировка остатков,1,1,1,2
2022-05-24,"50",Маркировка остатков,3,4,2,5
2022-10-10,"18",Возврат,1,1,1,1
2022-05-05,"35",Маркировка остатков,1,1,1,1
2022-10-04,"64",Перемаркировка,1,1,1,1
2022-11-02,"24",Маркировка остатков,1,1,1,1
2022-10-29,"43",Перемаркировка,1,1,1,1
2022-10-31,"58",Возврат,3,6,2,6
2022-06-20,"77",РФ,4,25,5,21216
2022-09-21,"61",РФ,1,3,1,13
2022-02-21,"66",Перемаркировка,3,78,36,120
2022-02-14,"16",Маркировка остатков,2,2,2,2
2022-02-26,"76",Маркировка остатков,3,4,3,5
2021-12-26,"44",Маркировка остатков,1,3,1,6
2022-01-02,"65",Перемаркировка,1,1,1,2
2022-08-29,"66",Перемаркировка,5,15,14,99
2022-09-09,"66",Импорт. Не ЕАЭС,1,2,1,3
2021-12-20,"02",Возврат,2,2,1,2
2022-06-22,"50",Импорт. ЕАЭС,1,59,1,1756
2022-04-30,"51",Перемаркировка,1,5,4,5
2021-12-14,"24",Маркировка остатков,3,6,1,8
2022-03-09,"64",РФ,1,2,1,101
2022-03-11,"11",Возврат,1,1,1,1
2021-11-27,"42",Возврат,1,1,1,1
2022-08-03,"78",Импорт. ЕАЭС,1,8,1,170
2022-10-14,"47",РФ,1,1,1,1000
2022-04-22,"53",Возврат,1,3,3,3
2021-11-27,"59",РФ,1,25,2,274
2022-06-09,"37",Возврат,1,1,1,1
2022-11-16,"36",Возврат,2,2,2,2
2022-04-30,"64",Возврат,3,3,2,3
2022-03-19,"26",Возврат,6,9,5,10
2022-04-16,"50",Перемаркировка,1,1,1,2
2021-12-22,"18",РФ,1,1,1,7435
2022-03-22,"77",Перемаркировка,13,93,47,397
2022-02-06,"66",Возврат,2,13,11,15
2021-12-28,"35",Возврат,1,1,1,1
2022-08-28,"16",Маркировка остатков,1,1,1,1
2022-06-20,"67",Маркировка остатков,1,1,1,1
2022-10-26,"76",Возврат,1,1,1,1
2022-03-24,"24",Возврат,3,5,3,6
2022-08-31,"25",Возврат,1,2,2,2
2022-07-22,"77",Возврат,18,217,52,510
2022-03-23,"62",Маркировка остатков,1,1,1,1
2022-08-16,"76",Маркировка остатков,1,1,1,1
2022-04-02,"77",Импорт. Не ЕАЭС,5,103,17,45530
2022-07-18,"39",Маркировка остатков,1,1,1,1
2021-12-08,"66",Возврат,2,7,7,7
2022-03-06,"53",Маркировка остатков,2,3,2,5
2021-12-23,"56",Маркировка остатков,1,1,1,2
2022-06-08,"24",Возврат,1,1,1,1
2022-01-21,"33",Маркировка остатков,2,3,1,4
2022-05-15,"77",Возврат,23,190,78,229
2022-11-15,"25",Возврат,6,6,6,6
2021-12-11,"36",Маркировка остатков,2,2,2,2
2022-06-29,"64",Возврат,2,4,4,4
2022-09-25,"36",Возврат,1,1,1,1
2022-06-04,"16",Перемаркировка,1,2,2,4
2022-01-02,"26",Возврат,3,4,4,4
2022-01-18,"42",Возврат,1,1,1,1
2022-07-07,"53",Возврат,1,1,1,1
2022-04-21,"02",РФ,1,1,1,1
2022-03-02,"64",РФ,1,1,1,27
2022-10-11,"52",Возврат,1,1,1,1
2022-05-13,"10",Маркировка остатков,1,1,1,4
2022-02-26,"02",Возврат,1,1,1,1
2022-03-03,"23",Импорт. Не ЕАЭС,1,4,1,125
2022-10-20,"56",Маркировка остатков,1,1,1,2
2022-08-08,"48",Импорт. Не ЕАЭС,1,1,1,432
2022-05-27,"42",Маркировка остатков,1,1,1,1
2022-04-16,"47",Маркировка остатков,1,1,1,1
2022-05-26,"77",РФ,4,25,5,31019
2022-08-29,"61",РФ,1,26,1,2867
2021-12-08,"50",РФ,5,146,8,111109
2022-05-06,"27",Маркировка остатков,1,1,1,1
2022-02-18,"52",Импорт. ЕАЭС,1,6,2,258
2022-09-08,"23",Импорт. Не ЕАЭС,1,4,1,264
2022-04-09,"58",Перемаркировка,1,7,7,190
2022-09-09,"58",Возврат,3,7,2,7
2022-04-02,"59",Возврат,1,1,1,1
2022-01-03,"61",Маркировка остатков,2,2,2,3
2022-10-03,"64",РФ,2,4,2,666
2022-07-09,"44",Маркировка остатков,1,1,1,1
2022-08-17,"35",Маркировка остатков,1,1,1,1
2022-03-22,"19",Возврат,2,2,2,2
2022-06-19,"24",Маркировка остатков,1,2,1,3
2022-05-18,"02",Перемаркировка,1,1,1,3
2022-04-23,"25",Перемаркировка,1,4,2,49
2022-08-06,"58",Возврат,4,4,4,4
2022-10-18,"63",Импорт. ЕАЭС,1,8,1,204
2022-05-02,"59",Возврат,1,2,1,2
2022-07-28,"34",Перемаркировка,2,3,1,3
2022-09-26,"78",Перемаркировка,3,25,12,36
2022-03-08,"02",Маркировка остатков,1,1,1,1
2021-12-13,"67",Маркировка остатков,1,1,1,1
2022-03-13,"78",Перемаркировка,2,15,9,23
2022-01-31,"02",Возврат,2,2,1,2
2022-01-07,"51",Возврат,1,1,1,1
2022-02-25,"35",Маркировка остатков,1,2,1,2
2022-11-10,"52",Возврат,1,1,1,1
2022-02-21,"42",Возврат,2,3,2,3
2022-09-13,"50",РФ,7,105,12,185496
2021-12-03,"26",Возврат,4,4,4,5
2022-08-22,"36",Возврат,2,2,2,2
2022-05-26,"64",Возврат,1,1,1,1
2022-09-14,"76",Возврат,1,1,1,1
2022-04-07,"77",Возврат,20,173,52,322
2022-03-08,"19",Маркировка остатков,1,1,1,1
2022-01-15,"66",Возврат,2,20,16,20
2022-02-28,"63",Маркировка остатков,2,2,1,3
2022-08-27,"89",Перемаркировка,1,3,2,3
2022-08-18,"78",Маркировка остатков,1,2,2,2
2022-06-21,"56",Возврат,3,4,3,4
2022-04-26,"05",Возврат,2,2,2,2
2022-06-18,"69",Маркировка остатков,1,1,1,1
2022-02-16,"03",Маркировка остатков,1,1,1,1
2022-08-19,"54",Перемаркировка,1,2,1,12
2022-07-18,"16",Возврат,2,3,3,3
2022-03-02,"78",РФ,2,121,3,245
2021-12-16,"54",Возврат,1,1,1,1
2021-12-24,"63",Возврат,2,13,6,18
2022-09-25,"91",Маркировка остатков,1,1,1,1
2022-05-26,"45",Маркировка остатков,1,1,1,1
2022-08-21,"19",Перемаркировка,1,2,2,2
2022-03-15,"70",Возврат,1,1,1,1
2022-08-18,"63",Маркировка остатков,1,1,1,1
2022-03-21,"77",Маркировка остатков,3,10,5,14
2022-10-14,"66",Маркировка остатков,2,2,2,2
2022-02-16,"18",Маркировка остатков,1,27,18,85
2022-08-30,"03",Маркировка остатков,1,1,1,3
2022-02-28,"78",Маркировка остатков,2,3,3,3
2022-05-16,"56",РФ,1,25,1,59
2022-07-02,"78",Возврат,3,16,13,16
2022-01-17,"91",Маркировка остатков,3,50,8,372
2022-11-12,"39",Возврат,1,1,1,1
2022-06-05,"38",Возврат,2,2,2,2
2022-03-03,"18",Перемаркировка,1,25,12,130
2022-02-03,"54",Перемаркировка,5,16,13,60
2022-07-15,"74",Маркировка остатков,1,1,1,1
2022-06-27,"77",Импорт. Не ЕАЭС,14,171,16,73580
2022-07-10,"77",Перемаркировка,6,42,18,447
2022-04-15,"11",Маркировка остатков,1,1,1,1
2022-07-05,"38",Возврат,1,1,1,1
2022-08-11,"05",Маркировка остатков,1,1,1,1
2022-08-16,"16",РФ,1,1,1,3672
2022-02-03,"28",Перемаркировка,1,1,1,1
2022-05-25,"78",Возврат,4,21,19,28
2021-12-28,"77",Принято от физического лица,1,10,10,16
2022-07-15,"50",Перемаркировка,1,6,1,10
2022-07-20,"50",Импорт. Не ЕАЭС,2,13,2,30222
2022-03-04,"69",Возврат,1,1,1,1
2022-10-07,"89",Маркировка остатков,1,1,1,1
2021-12-31,"37",Маркировка остатков,2,2,2,3
2022-10-01,"66",Импорт. Не ЕАЭС,1,2,1,3
2022-05-30,"51",Перемаркировка,1,4,4,7
2022-02-26,"32",Маркировка остатков,1,2,2,2
2022-10-03,"78",РФ,1,31,2,62
2022-02-13,"65",Перемаркировка,1,1,1,1
2022-08-16,"29",Маркировка остатков,1,1,1,1
2022-01-17,"77",Импорт. ЕАЭС,1,38,1,1063
2022-10-14,"66",Перемаркировка,3,48,22,239
2022-02-13,"70",Возврат,1,1,1,1
2021-12-19,"23",Возврат,1,62,27,98
2022-11-15,"77",Принято от физического лица,1,2,2,4
2022-03-07,"05",Маркировка остатков,1,2,1,2
2022-07-13,"61",Возврат,1,1,1,1
2022-04-23,"72",Возврат,1,1,1,1
2021-11-23,"66",Перемаркировка,2,44,8,95
2022-03-12,"30",Возврат,3,4,2,4
2022-06-10,"16",Возврат,2,2,2,2
2021-12-15,"91",Возврат,2,2,2,2
2022-07-21,"56",Возврат,1,1,1,1
2022-10-25,"57",Возврат,1,2,1,2
2022-09-08,"64",Перемаркировка,3,10,5,11
2022-06-20,"23",Маркировка остатков,1,1,1,1
2022-04-24,"53",Перемаркировка,1,1,1,1
2022-02-05,"47",Возврат,1,1,1,1
2022-07-10,"43",Маркировка остатков,2,2,2,2
2022-02-26,"29",Маркировка остатков,1,1,1,1
2022-03-21,"26",РФ,1,5,1,55
2022-04-21,"54",Возврат,1,1,1,1
2022-05-03,"11",Маркировка остатков,1,1,1,1
2022-09-28,"55",Возврат,3,4,4,4
2022-01-25,"16",Возврат,1,1,1,1
2021-12-09,"05",Возврат,2,2,1,2
2022-02-19,"56",Возврат,1,1,1,1
2021-12-02,"25",Перемаркировка,1,13,4,157
2022-06-05,"47",Возврат,1,1,1,1
2022-05-20,"23",Возврат,1,37,25,41
2022-08-24,"22",Возврат,2,2,2,2
2022-02-27,"61",Возврат,1,1,1,1
2021-12-01,"32",Возврат,1,1,1,1
2021-12-04,"18",РФ,1,6,2,33208
2021-12-27,"24",Импорт. Не ЕАЭС,1,1,1,1
2022-01-09,"72",Возврат,1,1,1,1
2022-09-03,"29",Маркировка остатков,1,1,1,1
2022-06-22,"58",Маркировка остатков,1,2,1,4
2022-02-12,"32",Маркировка остатков,1,2,2,2
2021-12-16,"24",Перемаркировка,2,9,6,27
2022-08-25,"91",Перемаркировка,1,1,1,1
2022-07-17,"34",Перемаркировка,1,1,1,1
2022-06-03,"78",Перемаркировка,6,62,31,916
2021-12-28,"60",Маркировка остатков,1,1,1,1
2022-03-09,"65",Маркировка остатков,1,1,1,1
2022-11-04,"24",Перемаркировка,1,1,1,1
2022-05-13,"83",Маркировка остатков,1,1,1,2
2022-08-31,"20",РФ,1,9,1,10
2022-07-04,"77",РФ,2,21,2,41
2022-11-21,"50",Импорт. ЕАЭС,1,7,5,9
2022-07-27,"67",Импорт. ЕАЭС,1,88,2,1053
2022-06-22,"43",Маркировка остатков,1,1,1,1
